Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.0267051530758777,0.00057897747115605,0.361994545605187,0,0,0,59.3494779696085,0.72814863795425,-0.00129973486431549,-0.0107784183327306,0.762273142298015,0.000181191941791207,0.95928368894642,0,0,0,0,0,0,package://forkift_urdf/meshes/base_link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://forkift_urdf/meshes/base_link.STL,,T型固定件-3;EF3030-6_470mm-3;下盒-2;軸承-1;T型固定件-1;T型固定件-2;緊急開關面板-1;外殼前後側-2;資訊面板-1;外殼身體-1;外殼前後側-1;雷射組-2;雷射組-1;固定塊-4;軸承-2;固定塊-3;T型固定件-4;懸吊-1;EF3030-6_470mm-2;EF3030-6_470mm-1;馬達主體轉接板-1;馬達主體轉接板-2;主體-1;EFR6630-6_上垂直-1;EFR6630-6_上垂直-2;上層主體-1;組合件1^具懸吊之移動平台20250116-1;上板_滑台-1;RealSense_D435-1;上板_滑台-3;牙叉固定座_方案B-2;牙叉_方案C-1;牙叉_方案C-2;Left輪組-2/A1139B-1;Left輪組-2/SOL6M8-1;Left輪組-1/A1139B-1;Left輪組-1/SOL6M8-1;Right輪組-2/A1139B-1;Right輪組-2/SOL6M8-1;Right輪組-1/A1139B-1;Right輪組-1/SOL6M8-1;UR5e-3/UR5e.step-1/C-1000257.step-1;側肋材_左-2;側肋材_右-2;JDBS-130-S1200L-1-400W-1/JDBS-130-S1200L-1-400W.STEP-1/JDBS-130-S1200L-1-400W.STEP-1;滑台座-1;滑台-2,base_cor,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
wheel_link1,-3.30345174174296E-05,-0.0130777544107548,5.45469211589295E-05,0,0,0,0.148553951159096,8.67971001047738E-05,4.04307803700313E-08,2.02914696536619E-08,0.000156842610469163,4.85158234038196E-09,8.69051454091505E-05,0,0,0,0,0,0,package://forkift_urdf/meshes/wheel_link1.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://forkift_urdf/meshes/wheel_link1.STL,,Left輪組-2/自製連軸器-1;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-1;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-1;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/6 mecanum plate 3.STEP-1;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-2;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-2;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-3;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-3;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-4;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-5;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-6;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-4;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-7;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-5;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-8;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-9;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-10;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-6;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-7;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-11;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-8;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/6 mecanum plate 3.STEP-2;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-9;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-10;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-11;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-12;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-12;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-13;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-14;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-13;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-15;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-14;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-15;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-16;Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/M3-Nylock-Nut_2.STEP-16,座標系統1,基準軸4,wheel_joint1,continuous,-0.25300000000005,-0.246749999999921,0.0350000000000004,0,0,3.14159265358979,base_link,0,1,0,100,1,0,0,,,,,,,,
step_link1,-5.61772850460329E-14,2.87547763377916E-14,0.024284997884833,0,0,0,0.00792095382159038,1.02890722005186E-06,2.84550130718242E-21,1.5458351287391E-20,1.02890722005172E-06,-3.93605622677233E-20,3.09954382579114E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link1.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-1,座標系統65,基準軸62,step_joint1,continuous,0.0529999656713817,0.0131730501588231,0.0441007049149809,1.13839473507683,0,-0.680684896011105,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link2,6.2005955925315E-14,5.6621374255883E-15,0.0242849978848347,0,0,0,0.00792095382158968,1.02890722003417E-06,-8.37900873291715E-20,1.70227152618513E-19,1.02890722003424E-06,1.63756945867123E-19,3.09954382543544E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link2.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-2,座標系統71,基準軸68,step_joint2,continuous,-0.00629272762839572,0.0131730501588297,-0.0686605426293779,1.46285843305827,0,0.781659111674193,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link3,-4.03843625207401E-14,4.79616346638068E-14,0.0242849978848315,0,0,0,0.00792095382158996,1.02890722004401E-06,1.73377056391115E-20,-6.9898746994201E-19,1.02890722004405E-06,2.27196735766265E-19,3.09954382564084E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link3.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-3,座標系統66,基準軸63,step_joint3,continuous,0.0658421926341758,0.0131730501588216,0.020461529861914,0.919999238164992,0,-0.480214746799319,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link4,4.15223411209809E-14,-4.86416462663897E-14,0.0242849978848329,0,0,0,0.0079209538215904,1.02890722004789E-06,4.15310841950624E-20,2.90380099675515E-19,1.02890722004798E-06,-6.90000979767234E-20,3.09954382570344E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link4.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-4,座標系統74,基準軸71,step_joint4,continuous,-0.0658421926341724,0.0131730501588364,-0.0204615298619159,2.2215934154248,0,0.4802147467991,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link5,-5.68989300120393E-14,1.31561428418081E-14,0.0242849978848317,0,0,0,0.00792095382158966,1.02890722003722E-06,-8.56959114604937E-21,-5.18265049711424E-19,1.02890722003724E-06,-2.14658332041186E-19,3.09954382552389E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link5.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-5,座標系統64,基準軸61,step_joint5,continuous,0.0320889743810058,0.0131730501588254,0.0610259474186262,1.40150138868674,0,-0.772956810179616,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link6,-2.06501482580279E-14,-6.36712904622527E-14,0.024284997884836,0,0,0,0.0079209538215898,1.02890722004174E-06,4.97631856511901E-21,6.94600103973028E-20,1.0289072200417E-06,-1.80907708687797E-19,3.09954382557337E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link6.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-6,座標系統76,基準軸73,step_joint6,continuous,-0.0610259474186257,0.0131730501588359,0.0320889743810041,2.32990144975846,0,-0.234391902035157,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link7,4.57966997657877E-14,4.12725409404402E-14,0.0242849978848337,0,0,0,0.00792095382159009,1.02890722004802E-06,-2.61521422464765E-20,2.19765345143088E-19,1.02890722004795E-06,7.86450239190917E-19,3.09954382570754E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link7.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link7.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-7,座標系統69,基準軸66,step_joint7,continuous,0.0441007049149816,0.0131730501588241,-0.0529999656713815,0.962581220723548,0,0.535909194955449,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link8,6.51700915454967E-14,-1.05748743095546E-14,0.024284997884837,0,0,0,0.00792095382158996,1.02890722004126E-06,4.21134193462997E-20,1.14567823561045E-18,1.02890722004114E-06,4.23822530453795E-19,3.09954382559091E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link8.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link8.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-8,座標系統72,基準軸69,step_joint8,continuous,-0.0320889743810027,0.0131730501588326,-0.0610259474186271,1.74009126490305,0,0.772956810179394,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link9,2.07056594092592E-14,6.38517017037543E-14,0.0242849978848351,0,0,0,0.00792095382158997,1.02890722004114E-06,1.02702744854584E-20,-8.25592425776926E-20,1.02890722004108E-06,2.61111140880939E-19,3.09954382555392E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link9.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link9.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-9,座標系統68,基準軸65,step_joint9,continuous,0.0610259474186278,0.0131730501588221,-0.0320889743810054,0.811691203831331,0,0.234391902034939,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link10,-4.6823656063566E-14,-4.62130334000221E-14,0.0242849978848363,0,0,0,0.00792095382158997,1.02890722004395E-06,2.22346148654254E-21,-1.26757157067626E-19,1.02890722004396E-06,-5.21500980267732E-19,3.09954382560738E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link10.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link10.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-10,座標系統77,基準軸74,step_joint10,continuous,-0.0441007049149795,0.013173050158834,0.0529999656713803,2.17901143286625,0,-0.535909194955667,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link11,5.57331958361829E-14,2.09554595897998E-14,0.0242849978848338,0,0,0,0.00792095382158981,1.0289072200384E-06,-2.74756312265614E-20,4.96930407352456E-19,1.02890722003839E-06,6.85911398818771E-19,3.09954382552174E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link11.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link11.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-11,座標系統70,基準軸67,step_joint11,continuous,0.0204615298619167,0.0131730501588267,-0.065842192634175,1.19442997867902,0,0.709448932918237,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link12,1.4960255256824E-14,-6.43651798526435E-14,0.0242849978848337,0,0,0,0.00792095382158982,1.02890722003989E-06,-5.912025274039E-20,9.64823466481851E-19,1.02890722003991E-06,-1.06912763300234E-18,3.09954382552283E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link12.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link12.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-12,座標系統75,基準軸72,step_joint12,continuous,-0.0686605426293765,0.0131730501588367,0.00629272762839714,2.34669558791951,0,0.151503132271036,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link13,-5.7814864007355E-14,-2.3932245074576E-14,0.024284997884835,0,0,0,0.0079209538215901,1.02890722004872E-06,7.24213169902427E-20,-4.37492517256846E-19,1.02890722004876E-06,-6.11266620341986E-19,3.09954382572643E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link13.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link13.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-13,座標系統78,基準軸75,step_joint13,continuous,-0.0204615298619135,0.0131730501588314,0.0658421926341741,1.94716267491077,0,-0.709448932918464,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link14,-6.47260023356466E-14,-7.85482789922298E-15,0.0242849978848351,0,0,0,0.00792095382158996,1.02890722004322E-06,2.46036601397773E-20,-1.00210615105084E-18,1.0289072200432E-06,-7.33454431705869E-19,3.09954382562435E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link14.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link14.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-14,座標系統79,基準軸76,step_joint14,continuous,0.00629272762839878,0.0131730501588284,0.068660542629377,1.67873422053152,0,-0.781659111674418,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link15,-1.4210854715202E-14,6.34492458573277E-14,0.024284997884835,0,0,0,0.00792095382159025,1.02890722005078E-06,-1.41150099726049E-20,-6.3145313601073E-19,1.02890722005079E-06,6.79439537706157E-19,3.09954382575808E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link15.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link15.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-15,座標系統67,基準軸64,step_joint15,continuous,0.0686605426293786,0.0131730501588214,-0.00629272762839836,0.794897065670283,0,-0.151503132271253,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
step_link16,6.0507154842071E-14,-2.82204815071907E-14,0.0242849978848347,0,0,0,0.00792095382158997,1.02890722004129E-06,1.12496563307212E-21,1.48416054226714E-19,1.0289072200412E-06,4.1259768954145E-20,3.09954382555708E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link16.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link16.STL,,Left輪組-2/6-mecanum-3-Left-1/6-mecanum-3-Left.STEP-1/1_6.STEP-16,座標系統73,基準軸70,step_joint16,continuous,-0.0529999656713796,0.013173050158835,-0.0441007049149821,2.00319791851296,0,0.680684896010884,wheel_link1,0,0,1,100,1,0,0,,,,,,,,
wheel_link2,-3.30355159163243E-05,-0.0130776771651438,5.45246043638994E-05,0,0,0,0.148553954695454,8.6793969631387E-05,4.04421979819476E-08,-2.43488885127422E-08,0.000156842679481226,4.85174921179496E-09,8.69083489747097E-05,0,0,0,0,0,0,package://forkift_urdf/meshes/wheel_link2.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://forkift_urdf/meshes/wheel_link2.STL,,Right輪組-1/自製連軸器-1;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-1;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-1;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-2;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-3;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-4;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-2;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-3;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-5;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-4;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-5;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/6 mecanum plate 3.STEP-1;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-6;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-6;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-7;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-7;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-8;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-8;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-9;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/6 mecanum plate 3.STEP-2;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-10;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-11;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-9;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-10;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-12;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-13;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-11;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-12;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-13;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-14;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-14;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-15;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-15;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M3-Nylock-Nut_2.STEP-16;Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/M - 3 x 0.5 x 50 SHCS_M - 3 x 0.5 x 50 SHCS.STEP-16,座標系統2,基準軸3,wheel_joint2,continuous,0.252999999999952,-0.246750000000072,0.0350000000000789,0,0,-3.14159265358979,base_link,0,1,0,100,1,0,0,,,,,,,,
step_link17,0.000166958205189971,0.000119145481014798,0.0247398027806744,0,0,0,0.00792095382159012,1.02890721154538E-06,-3.56227671067758E-13,-7.81693379198768E-11,1.02889228956395E-06,-3.27629187472821E-09,3.09969321544067E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link17.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link17.STL,,Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/1_6.STEP-1,座標系統56,基準軸53,step_joint17,continuous,0.0148208725461585,0.0131730501588304,-0.0673365448485171,1.55140310174059,0,-0.787317947857844,wheel_link2,0,0,1,100,1,0,0,,,,,,,,
step_link18,0.000193789162282798,6.72045274561009E-05,0.0247398027806751,0,0,0,0.00792095382159025,1.02890583109911E-06,-4.33823789050004E-12,-9.99283956342154E-10,1.02889367001801E-06,-3.12115851392932E-09,3.09969321550859E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link18.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link18.STL,,Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/1_6.STEP-2,座標系統57,基準軸54,step_joint18,continuous,-0.0120758793068814,0.0131730501588334,-0.0678825579521826,1.27763309169923,0,-0.742083061519126,wheel_link2,0,0,1,100,1,0,0,,,,,,,,
step_link19,-0.000193789162283048,-6.72045274567531E-05,0.0247398027806747,0,0,0,0.00792095382159025,1.02890583109918E-06,-4.338237886159E-12,9.9928395602719E-10,1.02889367001812E-06,3.12115851396963E-09,3.0996932154916E-07,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link19.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://forkift_urdf/meshes/step_link19.STL,,Right輪組-1/6-mecanum-3-Right-1/6-mecanum-3-Right.STEP-1/1_6.STEP-3,座標系統49,基準軸46,step_joint19,continuous,0.0120758793068844,0.0131730501588306,0.0678825579521828,1.86395956189056,0,0.742083061518894,wheel_link2,0,0,1,100,1,0,0,,,,,,,,
